Date,ret_cum_aapl,ret_cum_amzn
2016-11-07,1.0480303749406736,1.2322485439331858
2016-11-08,1.0542002847650684,1.2366756150018057
2016-11-09,1.0524916943521592,1.2117615661156378
2016-11-10,1.023160892263882,1.1654500070644753
2016-11-11,1.0292358803986708,1.1601595001491392
2016-11-14,1.0034171808258183,1.1288560259972686
2016-11-15,1.0167062173706687,1.1668001067520686
2016-11-16,1.0440436639772182,1.1719022276644848
2016-11-17,1.0436639772187941,1.1874597717389601
2016-11-18,1.0447081158044609,1.1933625331637863
2016-11-21,1.0605600379686755,1.2245090189798902
2016-11-22,1.061224489795918,1.232876497276253
2016-11-23,1.0558139534883717,1.22469740498281
2016-11-25,1.0611295681063118,1.2250898758222268
2016-11-28,1.059041290934978,1.203739462157962
2016-11-29,1.0579971523493112,1.1970674578878795
2016-11-30,1.0490745135263404,1.1783073517637646
2016-12-01,1.0392975794969146,1.1674437589287119
2016-12-02,1.0431893687707636,1.1622474450148357
2016-12-05,1.0356905552918836,1.192106626477653
2016-12-06,1.043663977218794,1.2005212012747457
2016-12-07,1.0539155196962502,1.2094695364134447
2016-12-08,1.0642619838633123,1.2046185968382552
2016-12-09,1.081632653061224,1.2067065417039515
2016-12-12,1.0754627432368291,1.1932997378294796
2016-12-13,1.0934029425723772,1.2156234791754974
2016-12-14,1.0934029425723772,1.2069577230411783
2016-12-15,1.09938300901756,1.194681235184226
2016-12-16,1.100806834361651,1.1896105119389633
2016-12-19,1.107166587565258,1.2025306519725587
2016-12-20,1.1101091599430464,1.210725443099578
2016-12-21,1.1111532985287131,1.2097521154178248
2016-12-22,1.1038443284290453,1.2030644123141654
2016-12-23,1.106027527289985,1.1940375830075827
2016-12-27,1.1130517323208344,1.2110080221039579
2016-12-28,1.1083056478405309,1.2121540369550545
2016-12-29,1.1080208827717126,1.2011962511185423
2016-12-30,1.0993830090175596,1.1772084334133976
